"GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",0,"Renter",0
"Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",0,"Renter",NA
"Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",488,"Renter",0
"Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",488,"Renter",NA
"Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",0,"Renter",0
"Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",0,"Renter",NA
"Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",311,"Renter",0
"Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",311,"Renter",NA
"Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",0,"Renter",0
"Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",0,"Renter",NA
"Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",734,"Renter",0
"Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",734,"Renter",NA
"Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",0,"Renter",0
"Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",0,"Renter",NA
"Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",674,"Renter",0
"Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",674,"Renter",NA
"Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",0,"Renter",5
"Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",0,"Renter",NA
"Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",338,"Renter",5
"Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",338,"Renter",NA
"Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",0,"Renter",0
"Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",0,"Renter",NA
"Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",3264,"Renter",0
"Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",3264,"Renter",NA
"Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",0,"Renter",17
"Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",0,"Renter",NA
"Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",382,"Renter",17
"Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",382,"Renter",NA
"Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",0,"Renter",0
"Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",0,"Renter",NA
"Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",1179,"Renter",0
"Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",1179,"Renter",NA
"Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",0,"Renter",0
"Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",0,"Renter",NA
"Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",1868,"Renter",0
"Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",1868,"Renter",NA
"Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",0,"Renter",0
"Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",0,"Renter",NA
"Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",2382,"Renter",0
"Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",2382,"Renter",NA
"Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",0,"Renter",0
"Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",0,"Renter",NA
"Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",885,"Renter",0
"Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",885,"Renter",NA
"Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",0,"Renter",0
"Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",0,"Renter",NA
"Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",1378,"Renter",0
"Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",1378,"Renter",NA
"Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",0,"Renter",0
"Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",0,"Renter",NA
"Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",175,"Renter",0
"Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",175,"Renter",NA
"Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",0,"Renter",0
"Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",0,"Renter",NA
"Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",582,"Renter",0
"Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",582,"Renter",NA
"Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",0,"Renter",0
"Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",0,"Renter",NA
"Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",1034,"Renter",0
"Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",1034,"Renter",NA
"Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",0,"Renter",0
"Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",0,"Renter",NA
"Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",1796,"Renter",0
"Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",1796,"Renter",NA
"Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",0,"Renter",9
"Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",0,"Renter",NA
"Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",339,"Renter",9
"Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",339,"Renter",NA
"Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",0,"Renter",0
"Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",0,"Renter",NA
"Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",350,"Renter",0
"Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",350,"Renter",NA
"Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",0,"Renter",0
"Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",0,"Renter",NA
"Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",447,"Renter",0
"Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",447,"Renter",NA
"Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",0,"Renter",0
"Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",0,"Renter",NA
"Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",42,"Renter",0
"Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",42,"Renter",NA
"Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",0,"Renter",0
"Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",0,"Renter",NA
"Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",309,"Renter",0
"Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",309,"Renter",NA
"Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",0,"Renter",0
"Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",0,"Renter",NA
"Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",656,"Renter",0
"Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",656,"Renter",NA
"Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",0,"Renter",0
"Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",0,"Renter",NA
"Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",66,"Renter",0
"Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",66,"Renter",NA
"Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",0,"Renter",28
"Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",0,"Renter",NA
"Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",775,"Renter",28
"Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",775,"Renter",NA
"Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",0,"Renter",0
"Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",0,"Renter",NA
"Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",1067,"Renter",0
"Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",1067,"Renter",NA
"Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",0,"Renter",0
"Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",0,"Renter",NA
"Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",507,"Renter",0
"Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",507,"Renter",NA
"Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",27,"Renter",0
"Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",27,"Renter",NA
"Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",914,"Renter",0
"Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",914,"Renter",NA
"Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",0,"Renter",0
"Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",0,"Renter",NA
"Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",1290,"Renter",0
"Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",1290,"Renter",NA
"Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",0,"Renter",0
"Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",0,"Renter",NA
"Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",944,"Renter",0
"Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",944,"Renter",NA
"Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",0,"Renter",0
"Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",0,"Renter",NA
"Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",215,"Renter",0
"Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",215,"Renter",NA
"Census Tract 113"," New York"," New York",50,25,25,25,"Owner",0,"Renter",0
"Census Tract 113"," New York"," New York",50,25,25,25,"Owner",0,"Renter",NA
"Census Tract 113"," New York"," New York",50,25,25,25,"Owner",25,"Renter",0
"Census Tract 113"," New York"," New York",50,25,25,25,"Owner",25,"Renter",NA
"Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",0,"Renter",0
"Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",0,"Renter",NA
"Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",1348,"Renter",0
"Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",1348,"Renter",NA
"Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",0,"Renter",0
"Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",0,"Renter",NA
"Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",996,"Renter",0
"Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",996,"Renter",NA
"Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",0,"Renter",0
"Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",0,"Renter",NA
"Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",276,"Renter",0
"Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",276,"Renter",NA
"Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",0,"Renter",0
"Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",0,"Renter",NA
"Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",122,"Renter",0
"Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",122,"Renter",NA
"Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",0,"Renter",10
"Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",0,"Renter",NA
"Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",877,"Renter",10
"Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",877,"Renter",NA
"Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",0,"Renter",0
"Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",0,"Renter",NA
"Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",826,"Renter",0
"Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",826,"Renter",NA
"Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",0,"Renter",0
"Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",0,"Renter",NA
"Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",709,"Renter",0
"Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",709,"Renter",NA
"Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",0,"Renter",0
"Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",0,"Renter",NA
"Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",202,"Renter",0
"Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",202,"Renter",NA
"Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",0,"Renter",0
"Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",0,"Renter",NA
"Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",312,"Renter",0
"Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",312,"Renter",NA
"Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",0,"Renter",0
"Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",0,"Renter",NA
"Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",672,"Renter",0
"Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",672,"Renter",NA
"Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",0,"Renter",0
"Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",0,"Renter",NA
"Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",350,"Renter",0
"Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",350,"Renter",NA
"Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",36,"Renter",0
"Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",36,"Renter",NA
"Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",366,"Renter",0
"Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",366,"Renter",NA
"Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",5,"Renter",0
"Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",5,"Renter",NA
"Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",98,"Renter",0
"Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",98,"Renter",NA
"Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",0,"Renter",0
"Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",0,"Renter",NA
"Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",257,"Renter",0
"Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",257,"Renter",NA
"Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",0,"Renter",27
"Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",0,"Renter",NA
"Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",680,"Renter",27
"Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",680,"Renter",NA
"Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",0,"Renter",0
"Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",0,"Renter",NA
"Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",570,"Renter",0
"Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",570,"Renter",NA
"Census Tract 1146"," Kings"," New York",843,317,317,526,"Owner",0,"Renter",0
"Census Tract 1146"," Kings"," New York",843,317,317,526,"Owner",0,"Renter",NA
"Census Tract 1146"," Kings"," New York",843,317,317,526,"Owner",526,"Renter",0
"Census Tract 1146"," Kings"," New York",843,317,317,526,"Owner",526,"Renter",NA
"Census Tract 1147"," Queens"," New York",622,524,524,98,"Owner",0,"Renter",0
"Census Tract 1147"," Queens"," New York",622,524,524,98,"Owner",0,"Renter",NA
"Census Tract 1147"," Queens"," New York",622,524,524,98,"Owner",98,"Renter",0
"Census Tract 1147"," Queens"," New York",622,524,524,98,"Owner",98,"Renter",NA
"Census Tract 115"," New York"," New York",1779,270,270,1509,"Owner",0,"Renter",0
"Census Tract 115"," New York"," New York",1779,270,270,1509,"Owner",0,"Renter",NA
"Census Tract 115"," New York"," New York",1779,270,270,1509,"Owner",1509,"Renter",0
"Census Tract 115"," New York"," New York",1779,270,270,1509,"Owner",1509,"Renter",NA
"Census Tract 115"," Queens"," New York",1128,320,294,808,"Owner",26,"Renter",0
"Census Tract 115"," Queens"," New York",1128,320,294,808,"Owner",26,"Renter",NA
"Census Tract 115"," Queens"," New York",1128,320,294,808,"Owner",808,"Renter",0
"Census Tract 115"," Queens"," New York",1128,320,294,808,"Owner",808,"Renter",NA
"Census Tract 115.02"," Bronx"," New York",1348,78,78,1247,"Owner",0,"Renter",23
"Census Tract 115.02"," Bronx"," New York",1348,78,78,1247,"Owner",0,"Renter",NA
"Census Tract 115.02"," Bronx"," New York",1348,78,78,1247,"Owner",1270,"Renter",23
"Census Tract 115.02"," Bronx"," New York",1348,78,78,1247,"Owner",1270,"Renter",NA
"Census Tract 1150"," Kings"," New York",859,285,271,574,"Owner",14,"Renter",0
"Census Tract 1150"," Kings"," New York",859,285,271,574,"Owner",14,"Renter",NA
"Census Tract 1150"," Kings"," New York",859,285,271,574,"Owner",574,"Renter",0
"Census Tract 1150"," Kings"," New York",859,285,271,574,"Owner",574,"Renter",NA
"Census Tract 1151"," Queens"," New York",332,301,301,31,"Owner",0,"Renter",0
"Census Tract 1151"," Queens"," New York",332,301,301,31,"Owner",0,"Renter",NA
"Census Tract 1151"," Queens"," New York",332,301,301,31,"Owner",31,"Renter",0
"Census Tract 1151"," Queens"," New York",332,301,301,31,"Owner",31,"Renter",NA
"Census Tract 1152"," Kings"," New York",1015,261,261,742,"Owner",0,"Renter",12
"Census Tract 1152"," Kings"," New York",1015,261,261,742,"Owner",0,"Renter",NA
"Census Tract 1152"," Kings"," New York",1015,261,261,742,"Owner",754,"Renter",12
"Census Tract 1152"," Kings"," New York",1015,261,261,742,"Owner",754,"Renter",NA
"Census Tract 1155"," Queens"," New York",730,297,297,433,"Owner",0,"Renter",0
"Census Tract 1155"," Queens"," New York",730,297,297,433,"Owner",0,"Renter",NA
"Census Tract 1155"," Queens"," New York",730,297,297,433,"Owner",433,"Renter",0
"Census Tract 1155"," Queens"," New York",730,297,297,433,"Owner",433,"Renter",NA
"Census Tract 1156"," Kings"," New York",1761,147,147,1614,"Owner",0,"Renter",0
"Census Tract 1156"," Kings"," New York",1761,147,147,1614,"Owner",0,"Renter",NA
"Census Tract 1156"," Kings"," New York",1761,147,147,1614,"Owner",1614,"Renter",0
"Census Tract 1156"," Kings"," New York",1761,147,147,1614,"Owner",1614,"Renter",NA
