"","GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"310","Census Tract 1085"," Queens"," New York",962,668,668,294,"Owner",0,"Renter",NA
"311","Census Tract 1085"," Queens"," New York",962,668,668,294,"Owner",294,"Renter",0
"312","Census Tract 1085"," Queens"," New York",962,668,668,294,"Owner",294,"Renter",NA
"313","Census Tract 109"," New York"," New York",87,31,31,56,"Owner",0,"Renter",0
"314","Census Tract 109"," New York"," New York",87,31,31,56,"Owner",0,"Renter",NA
"315","Census Tract 109"," New York"," New York",87,31,31,56,"Owner",56,"Renter",0
"316","Census Tract 109"," New York"," New York",87,31,31,56,"Owner",56,"Renter",NA
"317","Census Tract 1093"," Queens"," New York",1001,859,859,142,"Owner",0,"Renter",0
"318","Census Tract 1093"," Queens"," New York",1001,859,859,142,"Owner",0,"Renter",NA
"319","Census Tract 1093"," Queens"," New York",1001,859,859,142,"Owner",142,"Renter",0
"320","Census Tract 1093"," Queens"," New York",1001,859,859,142,"Owner",142,"Renter",NA
"321","Census Tract 1097"," Queens"," New York",630,502,495,128,"Owner",7,"Renter",0
"322","Census Tract 1097"," Queens"," New York",630,502,495,128,"Owner",7,"Renter",NA
"323","Census Tract 1097"," Queens"," New York",630,502,495,128,"Owner",128,"Renter",0
"324","Census Tract 1097"," Queens"," New York",630,502,495,128,"Owner",128,"Renter",NA
"325","Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",0,"Renter",0
"326","Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",0,"Renter",NA
"327","Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",488,"Renter",0
"328","Census Tract 1098"," Kings"," New York",657,169,169,488,"Owner",488,"Renter",NA
"329","Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",0,"Renter",0
"330","Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",0,"Renter",NA
"331","Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",311,"Renter",0
"332","Census Tract 1099"," Queens"," New York",1169,858,858,311,"Owner",311,"Renter",NA
"333","Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",0,"Renter",0
"334","Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",0,"Renter",NA
"335","Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",734,"Renter",0
"336","Census Tract 11"," Kings"," New York",818,84,84,734,"Owner",734,"Renter",NA
"337","Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",0,"Renter",0
"338","Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",0,"Renter",NA
"339","Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",674,"Renter",0
"340","Census Tract 11"," Richmond"," New York",1095,421,421,674,"Owner",674,"Renter",NA
"341","Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",0
"342","Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",NA
"343","Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",0
"344","Census Tract 110"," Bronx"," New York",0,0,0,0,"Owner",0,"Renter",NA
"345","Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",0,"Renter",5
"346","Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",0,"Renter",NA
"347","Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",338,"Renter",5
"348","Census Tract 110"," Kings"," New York",631,293,293,333,"Owner",338,"Renter",NA
"349","Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",0,"Renter",0
"350","Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",0,"Renter",NA
"351","Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",3264,"Renter",0
"352","Census Tract 110"," New York"," New York",3942,678,678,3264,"Owner",3264,"Renter",NA
"353","Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",0,"Renter",17
"354","Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",0,"Renter",NA
"355","Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",382,"Renter",17
"356","Census Tract 110"," Queens"," New York",735,353,353,365,"Owner",382,"Renter",NA
"357","Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",0,"Renter",0
"358","Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",0,"Renter",NA
"359","Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",1179,"Renter",0
"360","Census Tract 1104"," Kings"," New York",1722,543,543,1179,"Owner",1179,"Renter",NA
"361","Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",0,"Renter",0
"362","Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",0,"Renter",NA
"363","Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",1868,"Renter",0
"364","Census Tract 1106"," Kings"," New York",1868,0,0,1868,"Owner",1868,"Renter",NA
"365","Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",0,"Renter",0
"366","Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",0,"Renter",NA
"367","Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",2382,"Renter",0
"368","Census Tract 111"," New York"," New York",2679,297,297,2382,"Owner",2382,"Renter",NA
"369","Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",0,"Renter",0
"370","Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",0,"Renter",NA
"371","Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",885,"Renter",0
"372","Census Tract 111"," Queens"," New York",1245,360,360,885,"Owner",885,"Renter",NA
"373","Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",0,"Renter",0
"374","Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",0,"Renter",NA
"375","Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",1378,"Renter",0
"376","Census Tract 1110"," Kings"," New York",1378,0,0,1378,"Owner",1378,"Renter",NA
"377","Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",0,"Renter",0
"378","Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",0,"Renter",NA
"379","Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",175,"Renter",0
"380","Census Tract 1113"," Queens"," New York",780,605,605,175,"Owner",175,"Renter",NA
"381","Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",0,"Renter",0
"382","Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",0,"Renter",NA
"383","Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",582,"Renter",0
"384","Census Tract 1116"," Kings"," New York",981,399,399,582,"Owner",582,"Renter",NA
"385","Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",0,"Renter",0
"386","Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",0,"Renter",NA
"387","Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",1034,"Renter",0
"388","Census Tract 1118"," Kings"," New York",1380,346,346,1034,"Owner",1034,"Renter",NA
"389","Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",0,"Renter",0
"390","Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",0,"Renter",NA
"391","Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",1796,"Renter",0
"392","Census Tract 112"," Kings"," New York",2106,310,310,1796,"Owner",1796,"Renter",NA
"393","Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",0,"Renter",9
"394","Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",0,"Renter",NA
"395","Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",339,"Renter",9
"396","Census Tract 112"," Queens"," New York",711,372,372,330,"Owner",339,"Renter",NA
"397","Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",0,"Renter",0
"398","Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",0,"Renter",NA
"399","Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",350,"Renter",0
"400","Census Tract 112.01"," New York"," New York",517,167,167,350,"Owner",350,"Renter",NA
"401","Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",0,"Renter",0
"402","Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",0,"Renter",NA
"403","Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",447,"Renter",0
"404","Census Tract 112.01"," Richmond"," New York",1835,1388,1388,447,"Owner",447,"Renter",NA
"405","Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",0,"Renter",0
"406","Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",0,"Renter",NA
"407","Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",42,"Renter",0
"408","Census Tract 112.02"," New York"," New York",234,192,192,42,"Owner",42,"Renter",NA
"409","Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",0,"Renter",0
"410","Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",0,"Renter",NA
"411","Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",309,"Renter",0
"412","Census Tract 112.03"," New York"," New York",613,304,304,309,"Owner",309,"Renter",NA
"413","Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",0,"Renter",0
"414","Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",0,"Renter",NA
"415","Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",656,"Renter",0
"416","Census Tract 112.03"," Richmond"," New York",2198,1542,1542,656,"Owner",656,"Renter",NA
"417","Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",0,"Renter",0
"418","Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",0,"Renter",NA
"419","Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",66,"Renter",0
"420","Census Tract 112.04"," Richmond"," New York",66,0,0,66,"Owner",66,"Renter",NA
"421","Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",0,"Renter",28
"422","Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",0,"Renter",NA
"423","Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",775,"Renter",28
"424","Census Tract 1120"," Kings"," New York",1110,335,335,747,"Owner",775,"Renter",NA
"425","Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",0,"Renter",0
"426","Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",0,"Renter",NA
"427","Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",1067,"Renter",0
"428","Census Tract 1122"," Kings"," New York",1435,368,368,1067,"Owner",1067,"Renter",NA
"429","Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",0,"Renter",0
"430","Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",0,"Renter",NA
"431","Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",507,"Renter",0
"432","Census Tract 1123"," Queens"," New York",721,214,214,507,"Owner",507,"Renter",NA
"433","Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",27,"Renter",0
"434","Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",27,"Renter",NA
"435","Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",914,"Renter",0
"436","Census Tract 1124"," Kings"," New York",1247,333,306,914,"Owner",914,"Renter",NA
"437","Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",0,"Renter",0
"438","Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",0,"Renter",NA
"439","Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",1290,"Renter",0
"440","Census Tract 1126"," Kings"," New York",1618,328,328,1290,"Owner",1290,"Renter",NA
"441","Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",0,"Renter",0
"442","Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",0,"Renter",NA
"443","Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",944,"Renter",0
"444","Census Tract 1128"," Kings"," New York",1343,399,399,944,"Owner",944,"Renter",NA
"445","Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",0,"Renter",0
"446","Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",0,"Renter",NA
"447","Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",215,"Renter",0
"448","Census Tract 1129"," Queens"," New York",738,523,523,215,"Owner",215,"Renter",NA
"449","Census Tract 113"," New York"," New York",50,25,25,25,"Owner",0,"Renter",0
"450","Census Tract 113"," New York"," New York",50,25,25,25,"Owner",0,"Renter",NA
"451","Census Tract 113"," New York"," New York",50,25,25,25,"Owner",25,"Renter",0
"452","Census Tract 113"," New York"," New York",50,25,25,25,"Owner",25,"Renter",NA
"453","Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",0,"Renter",0
"454","Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",0,"Renter",NA
"455","Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",1348,"Renter",0
"456","Census Tract 113"," Queens"," New York",1750,402,402,1348,"Owner",1348,"Renter",NA
"457","Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",0,"Renter",0
"458","Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",0,"Renter",NA
"459","Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",996,"Renter",0
"460","Census Tract 1130"," Kings"," New York",1559,563,563,996,"Owner",996,"Renter",NA
"461","Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",0,"Renter",0
"462","Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",0,"Renter",NA
"463","Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",276,"Renter",0
"464","Census Tract 1132"," Kings"," New York",599,323,323,276,"Owner",276,"Renter",NA
"465","Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",0,"Renter",0
"466","Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",0,"Renter",NA
"467","Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",122,"Renter",0
"468","Census Tract 1133"," Queens"," New York",628,506,506,122,"Owner",122,"Renter",NA
"469","Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",0,"Renter",10
"470","Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",0,"Renter",NA
"471","Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",877,"Renter",10
"472","Census Tract 1134"," Kings"," New York",943,66,66,867,"Owner",877,"Renter",NA
"473","Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",0,"Renter",0
"474","Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",0,"Renter",NA
"475","Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",826,"Renter",0
"476","Census Tract 1139"," Queens"," New York",1449,623,623,826,"Owner",826,"Renter",NA
"477","Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",0,"Renter",0
"478","Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",0,"Renter",NA
"479","Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",709,"Renter",0
"480","Census Tract 114"," Kings"," New York",906,197,197,709,"Owner",709,"Renter",NA
"481","Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",0,"Renter",0
"482","Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",0,"Renter",NA
"483","Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",202,"Renter",0
"484","Census Tract 114"," Queens"," New York",348,146,146,202,"Owner",202,"Renter",NA
"485","Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",0,"Renter",0
"486","Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",0,"Renter",NA
"487","Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",312,"Renter",0
"488","Census Tract 114.01"," New York"," New York",676,364,364,312,"Owner",312,"Renter",NA
"489","Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",0,"Renter",0
"490","Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",0,"Renter",NA
"491","Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",672,"Renter",0
"492","Census Tract 114.01"," Richmond"," New York",1318,646,646,672,"Owner",672,"Renter",NA
"493","Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",0,"Renter",0
"494","Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",0,"Renter",NA
"495","Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",350,"Renter",0
"496","Census Tract 114.02"," New York"," New York",1065,715,715,350,"Owner",350,"Renter",NA
"497","Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",36,"Renter",0
"498","Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",36,"Renter",NA
"499","Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",366,"Renter",0
"500","Census Tract 114.02"," Richmond"," New York",1278,912,876,366,"Owner",366,"Renter",NA
"501","Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",5,"Renter",0
"502","Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",5,"Renter",NA
"503","Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",98,"Renter",0
"504","Census Tract 1141"," Queens"," New York",848,750,745,98,"Owner",98,"Renter",NA
"505","Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",0,"Renter",0
"506","Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",0,"Renter",NA
"507","Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",257,"Renter",0
"508","Census Tract 1142.01"," Kings"," New York",574,317,317,257,"Owner",257,"Renter",NA
"509","Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",0,"Renter",27
"510","Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",0,"Renter",NA
"511","Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",680,"Renter",27
"512","Census Tract 1142.02"," Kings"," New York",967,287,287,653,"Owner",680,"Renter",NA
"513","Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",0,"Renter",0
"514","Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",0,"Renter",NA
"515","Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",570,"Renter",0
"516","Census Tract 1144"," Kings"," New York",754,184,184,570,"Owner",570,"Renter",NA
"517","Census Tract 1146"," Kings"," New York",843,317,317,526,"Owner",0,"Renter",0
"518","Census Tract 1146"," Kings"," New York",843,317,317,526,"Owner",0,"Renter",NA
